,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency,Burst Area
MeanVar1,286.327,286.327,286.35725,0.030250000000023647,False,0.15674999999998818,0.18700000000001182,1,0.5319736357024283,286.3415,0.014499999999998181,0.015750000000025466,33.05785123964358,0.011734567270398129
MeanVar1,286.514,286.514,286.54375,0.029749999999978627,False,0.15674999999998818,0.1864999999999668,1,0.5425242167774902,286.52875,0.01474999999999227,0.014999999999986358,33.613445378175406,0.011720700994833315
MeanVar1,286.7005,286.7005,286.73225,0.03175000000004502,False,0.15774999999996453,0.18950000000000955,1,0.5394257969289181,286.71575,0.01525000000003729,0.01650000000000773,31.496062992081324,0.012424697730414321
MeanVar1,286.89,286.89,286.9215,0.03149999999999409,False,0.15775000000002137,0.18925000000001546,1,0.5450790518899811,286.906,0.016000000000019554,0.015499999999974534,31.746031746037705,0.012402629934248406
MeanVar1,287.07925,287.07925,287.1085,0.02924999999999045,False,0.15674999999998818,0.18599999999997863,1,0.5216913627488058,287.0935,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011207473134846727
MeanVar1,287.26525,287.26525,287.2955,0.030250000000023647,False,0.15724999999997635,0.1875,1,0.5281784589726253,287.27975,0.014499999999998181,0.015750000000025466,33.05785123964358,0.01160924009651592
MeanVar1,287.45275,287.45275,287.48475,0.03200000000003911,False,0.15799999999995862,0.18999999999999773,1,0.545939328277162,287.46925,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012712927829942117
MeanVar1,287.64275,287.64275,287.67325,0.030500000000017735,False,0.15724999999997635,0.1877499999999941,1,0.53344659604677,287.65775,0.015000000000043201,0.015499999999974534,32.78688524588257,0.011837301973726917
MeanVar1,287.8305,287.8305,287.85975,0.029250000000047294,False,0.15724999999997635,0.18650000000002365,1,0.5192419213748009,287.845,0.014500000000055024,0.01474999999999227,34.18803418797891,0.011118962491391222
MeanVar1,288.017,288.017,288.04900000000004,0.03200000000003911,False,0.15699999999992542,0.18899999999996453,1,0.5648895567710144,288.0325,0.015500000000031378,0.01650000000000773,31.24999999996181,0.013076418578334376
MeanVar1,288.20599999999996,288.20599999999996,288.23775,0.03175000000004502,False,0.15775000000002137,0.1895000000000664,1,0.543924479058101,288.22225000000003,0.016250000000070486,0.015499999999974534,31.496062992081324,0.012438954254783608
MeanVar1,288.3955,288.3955,288.425,0.02949999999998454,False,0.15674999999998818,0.18624999999997272,1,0.5202247151568247,288.41,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011213395883279928
MeanVar1,288.58175,288.58175,288.61225,0.030500000000017735,False,0.15799999999995862,0.18849999999997635,1,0.5268405562579996,288.5965,0.01474999999999227,0.015750000000025466,32.78688524588257,0.011648881865260051
MeanVar1,288.77025,288.77025,288.80225,0.03200000000003911,False,0.15825000000000955,0.19025000000004866,1,0.5473427710559966,288.787,0.01675000000000182,0.01525000000003729,31.24999999996181,0.012727463417275854
MeanVar1,288.9605,288.9605,288.9905,0.029999999999972715,False,0.15699999999998226,0.18699999999995498,1,0.5275811726561938,288.97525,0.01474999999999227,0.015249999999980446,33.33333333336365,0.011573903058261248
MeanVar1,289.1475,289.1475,289.177,0.029500000000041382,False,0.15799999999995862,0.1875,1,0.5147186929357785,289.162,0.014499999999998181,0.015000000000043201,33.89830508469821,0.011105355900103506
MeanVar1,289.335,289.335,289.3675,0.032500000000027285,False,0.15674999999998818,0.18925000000001546,1,0.570068197607375,289.35125,0.016250000000013642,0.016250000000013642,30.76923076920494,0.01336944978673612
MeanVar1,289.52425,289.52425,289.55525,0.03100000000000591,False,0.15774999999996453,0.18874999999997044,1,0.5399221236044729,289.53975,0.015500000000031378,0.015499999999974534,32.25806451612288,0.012153611844703323
MeanVar1,289.71299999999997,289.71299999999997,289.742,0.029000000000053205,False,0.15724999999997635,0.18625000000002956,1,0.5183890302180818,289.72725,0.014250000000060936,0.01474999999999227,34.48275862062639,0.01103606983299366
MeanVar1,289.89925,289.89925,289.9305,0.03125,False,0.15800000000001546,0.18925000000001546,1,0.5314950094491272,289.91425,0.014999999999986358,0.016250000000013642,32.0,0.01204590542362088
MeanVar1,290.0885,290.0885,290.1205,0.031999999999982265,False,0.15800000000001546,0.18999999999999773,1,0.5509362952641546,290.10475,0.016250000000013642,0.015749999999968622,31.25000000001732,0.012680315805097398
MeanVar1,290.2785,290.2785,290.308,0.02949999999998454,False,0.15674999999998818,0.18624999999997272,1,0.5188279775417861,290.293,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011212358585376682
MeanVar1,290.46475,290.46475,290.495,0.030250000000023647,False,0.15825000000000955,0.1885000000000332,1,0.5284059520015489,290.47950000000003,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011616309066140213
MeanVar1,290.65325,290.65325,290.68575,0.03249999999997044,False,0.15750000000002728,0.18999999999999773,1,0.5733120586735713,290.67,0.01675000000000182,0.015749999999968622,30.769230769258755,0.013389544219218907
MeanVar1,290.84325,290.84325,290.8735,0.030249999999966803,False,0.1570000000000391,0.1872500000000059,1,0.5306738257403466,290.858,0.01474999999999227,0.015499999999974534,33.0578512397057,0.011691675970094961
MeanVar1,291.0305,291.0305,291.06,0.02949999999998454,False,0.15825000000000955,0.1877499999999941,1,0.5235842565649236,291.045,0.014499999999998181,0.014999999999986358,33.89830508476353,0.01125533056173678
MeanVar1,291.21825,291.21825,291.25025,0.031999999999982265,False,0.15800000000001546,0.18999999999999773,1,0.5445600744091146,291.234,0.015749999999968622,0.016250000000013642,31.25000000001732,0.012681910891018723
MeanVar1,291.40825,291.40825,291.439,0.030750000000011823,False,0.15749999999997044,0.18824999999998226,1,0.539334474709947,291.4235,0.015249999999980446,0.015500000000031378,32.52032520323953,0.012046957586007356
MeanVar1,291.5965,291.5965,291.62575,0.02924999999999045,False,0.1572500000000332,0.18650000000002365,1,0.5219985682713075,291.611,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011158345571935797
MeanVar1,291.783,291.783,291.8145,0.03149999999999409,False,0.15774999999996453,0.18924999999995862,1,0.5372851098826708,291.798,0.014999999999986358,0.01650000000000773,31.746031746037705,0.012311628826423263
MeanVar1,291.97225,291.97225,292.00375,0.03150000000005093,False,0.15825000000000955,0.18975000000006048,1,0.5392815146045289,291.98825,0.016000000000019554,0.015500000000031378,31.746031745980417,0.012308715183373307
MeanVar1,292.16200000000003,292.16200000000003,292.19175,0.029749999999978627,False,0.1564999999999941,0.18624999999997272,1,0.5489376156928898,292.17675,0.01474999999999227,0.014999999999986358,33.613445378175406,0.011840369667529783
MeanVar1,292.34825,292.34825,292.379,0.030750000000011823,False,0.1582499999999527,0.18899999999996453,1,0.5314073333948688,292.363,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011878543242943403
MeanVar1,292.53725,292.53725,292.56925,0.03200000000003911,False,0.15850000000000364,0.19050000000004275,1,0.5531166595686374,292.55375,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012777374117302313
MeanVar1,292.72775,292.72775,292.75725,0.02949999999998454,False,0.15699999999998226,0.1864999999999668,1,0.5261051732267272,292.742,0.014250000000004093,0.015249999999980446,33.89830508476353,0.011394124255956475
MeanVar1,292.91425,292.91425,292.9445,0.030250000000023647,False,0.15775000000002137,0.18800000000004502,1,0.529620231848553,292.92900000000003,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011624675075169023
MeanVar1,293.10225,293.10225,293.1345,0.03224999999997635,False,0.15850000000000364,0.19074999999998,1,0.5493289234277311,293.11875000000003,0.01650000000000773,0.015749999999968622,31.00775193800723,0.012847579679689169
MeanVar1,293.293,293.293,293.32325,0.030249999999966803,False,0.1570000000000391,0.1872500000000059,1,0.5318839255627628,293.30775,0.01474999999999227,0.015499999999974534,33.0578512397057,0.011719166106932171
MeanVar1,293.48025,293.48025,293.51025,0.029999999999972715,False,0.15850000000000364,0.18849999999997635,1,0.5418090850264353,293.495,0.01474999999999227,0.015249999999980446,33.33333333336365,0.011790997959928459
MeanVar1,293.66875,293.66875,293.70099999999996,0.03224999999997635,False,0.15850000000006048,0.19075000000003683,1,0.5618054656979827,293.68525,0.01650000000000773,0.015749999999968622,31.00775193800723,0.01315002077148114
MeanVar1,293.8595,293.8595,293.88975,0.030249999999966803,False,0.1572500000000332,0.1875,1,0.5247026249137388,293.87425,0.01474999999999227,0.015499999999974534,33.0578512397057,0.01156786736929006
MeanVar1,294.047,294.047,294.0765,0.02949999999998454,False,0.15825000000000955,0.1877499999999941,1,0.5210455723469385,294.0615,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011230888413401901
MeanVar1,294.23475,294.23475,294.26675,0.031999999999982265,False,0.15825000000000955,0.19024999999999181,1,0.5460783057487657,294.25075,0.01599999999996271,0.016000000000019554,31.25000000001732,0.012730744634510821
MeanVar1,294.425,294.425,294.45575,0.030750000000011823,False,0.15749999999997044,0.18824999999998226,1,0.5342136368543506,294.44025,0.015249999999980446,0.015500000000031378,32.52032520323953,0.011904889612172342
MeanVar1,294.61325,294.61325,294.6425,0.02924999999999045,False,0.15800000000001546,0.1872500000000059,1,0.5224559658688618,294.6275,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011164631784590243
MeanVar1,294.8005,294.8005,294.8325,0.031999999999982265,False,0.15850000000000364,0.1904999999999859,1,0.5419269431497913,294.81625,0.015750000000025466,0.0162499999999568,31.25000000001732,0.0126027439629538
MeanVar1,294.991,294.991,295.02225,0.03125,False,0.1572500000000332,0.1885000000000332,1,0.5552898291918269,295.0065,0.015500000000031378,0.015749999999968622,32.0,0.01252456495071425
MeanVar1,295.1795,295.1795,295.20875,0.02924999999999045,False,0.15825000000000955,0.1875,1,0.5212088870248102,295.194,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011128996396644808
MeanVar1,295.367,295.367,295.39875,0.03174999999998818,False,0.15874999999999773,0.1904999999999859,1,0.5388529749058908,295.3825,0.015499999999974534,0.016250000000013642,31.496062992137713,0.01247160993700433
MeanVar1,295.5575,295.5575,295.58825,0.030750000000011823,False,0.15774999999996453,0.18849999999997635,1,0.5381126735915629,295.57275,0.015249999999980446,0.015500000000031378,32.52032520323953,0.012025012500030217
MeanVar1,295.746,295.746,295.775,0.028999999999996362,False,0.15825000000000955,0.1872500000000059,1,0.5176386549168868,295.7605,0.014499999999998181,0.014499999999998181,34.48275862069398,0.011018096064281934
MeanVar1,295.93325,295.93325,295.96475,0.03149999999999409,False,0.15874999999999773,0.19024999999999181,1,0.540000986678713,295.9485,0.01525000000003729,0.0162499999999568,31.746031746037705,0.012431876480252185
MeanVar1,296.1235,296.1235,296.15475,0.03125,False,0.15775000000002137,0.18900000000002137,1,0.5356157687680676,296.139,0.015500000000031378,0.015749999999968622,32.0,0.012064868930889032
MeanVar1,296.3125,296.3125,296.34225,0.029749999999978627,False,0.1572500000000332,0.18700000000001182,1,0.5464623704224842,296.32725,0.01474999999999227,0.014999999999986358,33.613445378175406,0.011791936043269963
MeanVar1,296.4995,296.4995,296.53125,0.03174999999998818,False,0.15899999999999181,0.19074999999998,1,0.5382813950799653,296.515,0.015499999999974534,0.016250000000013642,31.496062992137713,0.012433788765612633
MeanVar1,296.69025,296.69025,296.72125,0.03100000000000591,False,0.15800000000001546,0.18900000000002137,1,0.5402278599451458,296.70575,0.015500000000031378,0.015499999999974534,32.25806451612288,0.012121605694246043
MeanVar1,296.87925,296.87925,296.90825,0.028999999999996362,False,0.15825000000000955,0.1872500000000059,1,0.5194382618790346,296.89375,0.014499999999998181,0.014499999999998181,34.48275862069398,0.011055674143554888
MeanVar1,297.0665,297.0665,297.09825,0.03174999999998818,False,0.15899999999999181,0.19074999999998,1,0.5407258636249891,297.082,0.015499999999974534,0.016250000000013642,31.496062992137713,0.012491113182243746
MeanVar1,297.25725,297.25725,297.28825,0.03100000000000591,False,0.15774999999996453,0.18874999999997044,1,0.5414272261089836,297.2725,0.015249999999980446,0.015750000000025466,32.25806451612288,0.012143671695146734
MeanVar1,297.44599999999997,297.44599999999997,297.475,0.029000000000053205,False,0.15799999999995862,0.18700000000001182,1,0.5213583166384305,297.46025000000003,0.014250000000060936,0.01474999999999227,34.48275862062639,0.011100669801949653
MeanVar1,297.633,297.633,297.66475,0.03175000000004502,False,0.15949999999998,0.191250000000025,1,0.5363648113652211,297.6485,0.015500000000031378,0.016250000000013642,31.496062992081324,0.012411544652132633
MeanVar1,297.82425,297.82425,297.8555,0.03125,False,0.15699999999998226,0.18824999999998226,1,0.5663218865747178,297.83975,0.015499999999974534,0.015750000000025466,32.0,0.012691851541706307
MeanVar1,298.0125,298.0125,298.04175,0.02924999999999045,False,0.15825000000000955,0.1875,1,0.5196802120615127,298.027,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011109556302481928
MeanVar1,298.2,298.2,298.23175,0.03174999999998818,False,0.15950000000003683,0.191250000000025,1,0.5404748164900586,298.21575,0.015750000000025466,0.01599999999996271,31.496062992137713,0.012528183329681787
MeanVar1,298.39125,298.39125,298.42175,0.03049999999996089,False,0.15775000000002137,0.18824999999998226,1,0.5361587501981903,298.40625,0.014999999999986358,0.015499999999974534,32.78688524594368,0.011901287071799974
MeanVar1,298.5795,298.5795,298.60875,0.02924999999999045,False,0.15825000000000955,0.1875,1,0.5237208441725725,298.59375,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011200542434820642
MeanVar1,298.767,298.767,298.79900000000004,0.03200000000003911,False,0.15899999999993497,0.19099999999997408,1,0.5477765695460786,298.78275,0.015750000000025466,0.016250000000013642,31.24999999996181,0.012751147966987291
MeanVar1,298.95799999999997,298.95799999999997,298.98900000000003,0.031000000000062755,False,0.15724999999997635,0.1882500000000391,1,0.5633859232459384,298.97325,0.01525000000003729,0.015750000000025466,32.25806451606373,0.01258467678387083
MeanVar1,299.14625,299.14625,299.1765,0.030249999999966803,False,0.15874999999999773,0.18899999999996453,1,0.5348276977754822,299.161,0.01474999999999227,0.015499999999974534,33.0578512397057,0.011701561077834965
MeanVar1,299.33525,299.33525,299.3675,0.0322500000000332,False,0.15899999999999181,0.191250000000025,1,0.5557177121785669,299.35200000000003,0.016750000000058662,0.015499999999974534,31.007751937952577,0.012935565533319614
MeanVar1,299.5265,299.5265,299.55625,0.029749999999978627,False,0.1572500000000332,0.18700000000001182,1,0.5282614279647845,299.541,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011513018361028516
MeanVar1,299.7135,299.7135,299.744,0.030500000000017735,False,0.1584999999999468,0.18899999999996453,1,0.5335990091954294,299.72825,0.01474999999999227,0.015750000000025466,32.78688524588257,0.01177774504707101
MeanVar1,299.9025,299.9025,299.93475,0.0322500000000332,False,0.15899999999999181,0.191250000000025,1,0.5565723414015429,299.91925000000003,0.016750000000058662,0.015499999999974534,31.007751937952577,0.012914283702226876
MeanVar1,300.09375,300.09375,300.1235,0.029749999999978627,False,0.15675000000004502,0.18650000000002365,1,0.5298596513645852,300.1085,0.01474999999999227,0.014999999999986358,33.613445378175406,0.0115026023411414
